"state_code","state","gender","post_code","force","area","category","category_code","vacancies","initial","current","allocated","left_vacancy","allocated_hc","allocated_hc_prev","key","min_marks_prev","min_marks_parta_prev","min_marks_partb_prev","min_marks_cand_dob_prev","min_marks","min_marks_parta","min_marks_partb","min_marks_cand_dob"
"36","West Bengal ","2","F","AR","G","UR","9",17,17,17,NULL,NULL,NULL,NULL,"362G9","91.16203","28.75","10.75","2006-03-20",NULL,NULL,NULL,NULL
"36","West Bengal ","2","F","AR","N","SC","1",1,1,1,NULL,NULL,NULL,NULL,"362N1","41.30321","17.5","1.75","2003-12-04",NULL,NULL,NULL,NULL
"36","West Bengal ","2","F","AR","N","OBC","6",1,1,1,NULL,NULL,NULL,NULL,"362N6","56.04184","26.75","6","2003-03-28",NULL,NULL,NULL,NULL
"36","West Bengal ","2","F","AR","N","UR","9",2,2,2,NULL,NULL,NULL,NULL,"362N9","63.61231","31.75","7","2005-01-09",NULL,NULL,NULL,NULL
"37","Ladakh","1","A","BSF","N","UR","9",1,1,1,NULL,NULL,NULL,NULL,"371N9","58.96043","14.75","6.75","2002-05-12",NULL,NULL,NULL,NULL
"37","Ladakh","1","B","CISF","B","UR","9",1,1,1,NULL,NULL,NULL,NULL,"371B9","59.07727","19.75","8.5","2002-01-17",NULL,NULL,NULL,NULL
"37","Ladakh","1","B","CISF","N","UR","9",1,1,1,NULL,NULL,NULL,NULL,"371N9","58.96043","14.75","6.75","2002-05-12",NULL,NULL,NULL,NULL
"37","Ladakh","1","E","ITBP","B","EWS","0",1,1,1,NULL,NULL,NULL,NULL,"371B0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"37","Ladakh","1","E","ITBP","B","SC","1",2,2,2,NULL,NULL,NULL,NULL,"371B1",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"37","Ladakh","1","E","ITBP","B","ST","2",1,1,1,NULL,NULL,NULL,NULL,"371B2","98.54317","40","9","1997-05-10",NULL,NULL,NULL,NULL
"37","Ladakh","1","E","ITBP","B","ESM","3",1,1,1,NULL,NULL,NULL,NULL,"371B3",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"37","Ladakh","1","E","ITBP","B","OBC","6",6,6,6,NULL,NULL,NULL,NULL,"371B6",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"37","Ladakh","1","E","ITBP","B","UR","9",4,4,4,NULL,NULL,NULL,NULL,"371B9","59.07727","19.75","8.5","2002-01-17",NULL,NULL,NULL,NULL
"37","Ladakh","2","A","BSF","G","ESM","3",1,1,1,NULL,NULL,NULL,NULL,"372G3",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"37","Ladakh","2","A","BSF","G","OBC","6",3,3,3,NULL,NULL,NULL,NULL,"372G6",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"37","Ladakh","2","A","BSF","G","UR","9",8,8,8,NULL,NULL,NULL,NULL,"372G9",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"37","Ladakh","2","A","BSF","N","EWS","0",1,1,1,NULL,NULL,NULL,NULL,"372N0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"37","Ladakh","2","A","BSF","N","SC","1",1,1,1,NULL,NULL,NULL,NULL,"372N1",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"37","Ladakh","2","A","BSF","N","ST","2",1,1,1,NULL,NULL,NULL,NULL,"372N2","50.1655","15.25","9","2001-12-08",NULL,NULL,NULL,NULL
"37","Ladakh","2","A","BSF","N","ESM","3",1,1,1,NULL,NULL,NULL,NULL,"372N3",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"37","Ladakh","2","A","BSF","N","OBC","6",3,3,3,NULL,NULL,NULL,NULL,"372N6",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"37","Ladakh","2","A","BSF","N","UR","9",4,4,4,NULL,NULL,NULL,NULL,"372N9","48.77466","13","15.25","2003-03-02",NULL,NULL,NULL,NULL
"37","Ladakh","2","B","CISF","B","EWS","0",1,1,1,NULL,NULL,NULL,NULL,"372B0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"37","Ladakh","2","B","CISF","B","ST","2",1,1,1,NULL,NULL,NULL,NULL,"372B2","46.80131","22.25","4","2001-06-01",NULL,NULL,NULL,NULL
"37","Ladakh","2","B","CISF","B","ESM","3",1,1,1,NULL,NULL,NULL,NULL,"372B3",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"37","Ladakh","2","B","CISF","B","OBC","6",5,5,5,NULL,NULL,NULL,NULL,"372B6","45.05272","15.25","4","2006-02-02",NULL,NULL,NULL,NULL
"37","Ladakh","2","B","CISF","B","UR","9",7,7,7,NULL,NULL,NULL,NULL,"372B9","49.34049","6.25","18.25","2005-12-03",NULL,NULL,NULL,NULL
"37","Ladakh","2","B","CISF","G","ESM","3",1,1,1,NULL,NULL,NULL,NULL,"372G3",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"37","Ladakh","2","B","CISF","G","OBC","6",3,3,3,NULL,NULL,NULL,NULL,"372G6",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"37","Ladakh","2","B","CISF","G","UR","9",5,5,5,NULL,NULL,NULL,NULL,"372G9",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"37","Ladakh","2","B","CISF","N","EWS","0",1,1,1,NULL,NULL,NULL,NULL,"372N0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"37","Ladakh","2","B","CISF","N","SC","1",1,1,1,NULL,NULL,NULL,NULL,"372N1",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"37","Ladakh","2","B","CISF","N","ST","2",1,1,1,NULL,NULL,NULL,NULL,"372N2","50.1655","15.25","9","2001-12-08",NULL,NULL,NULL,NULL
"37","Ladakh","2","B","CISF","N","ESM","3",1,1,1,NULL,NULL,NULL,NULL,"372N3",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"37","Ladakh","2","B","CISF","N","OBC","6",3,3,3,NULL,NULL,NULL,NULL,"372N6",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"37","Ladakh","2","B","CISF","N","UR","9",5,5,5,NULL,NULL,NULL,NULL,"372N9","48.77466","13","15.25","2003-03-02",NULL,NULL,NULL,NULL
"37","Ladakh","2","C","CRPF","B","EWS","0",1,1,1,NULL,NULL,NULL,NULL,"372B0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"37","Ladakh","2","C","CRPF","B","ST","2",1,1,1,NULL,NULL,NULL,NULL,"372B2","46.80131","22.25","4","2001-06-01",NULL,NULL,NULL,NULL
"37","Ladakh","2","C","CRPF","B","ESM","3",2,2,2,NULL,NULL,NULL,NULL,"372B3",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"37","Ladakh","2","C","CRPF","B","OBC","6",6,6,6,NULL,NULL,NULL,NULL,"372B6","45.05272","15.25","4","2006-02-02",NULL,NULL,NULL,NULL
"37","Ladakh","2","C","CRPF","B","UR","9",8,8,8,NULL,NULL,NULL,NULL,"372B9","49.34049","6.25","18.25","2005-12-03",NULL,NULL,NULL,NULL
"37","Ladakh","2","C","CRPF","G","ESM","3",1,1,1,NULL,NULL,NULL,NULL,"372G3",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"37","Ladakh","2","C","CRPF","G","OBC","6",4,4,4,NULL,NULL,NULL,NULL,"372G6",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"37","Ladakh","2","C","CRPF","G","UR","9",7,7,7,NULL,NULL,NULL,NULL,"372G9",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"37","Ladakh","2","C","CRPF","N","EWS","0",1,1,1,NULL,NULL,NULL,NULL,"372N0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"37","Ladakh","2","C","CRPF","N","SC","1",1,1,1,NULL,NULL,NULL,NULL,"372N1",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"37","Ladakh","2","C","CRPF","N","ST","2",1,1,1,NULL,NULL,NULL,NULL,"372N2","50.1655","15.25","9","2001-12-08",NULL,NULL,NULL,NULL
"37","Ladakh","2","C","CRPF","N","ESM","3",1,1,1,NULL,NULL,NULL,NULL,"372N3",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"37","Ladakh","2","C","CRPF","N","OBC","6",3,3,3,NULL,NULL,NULL,NULL,"372N6",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"37","Ladakh","2","C","CRPF","N","UR","9",4,4,4,NULL,NULL,NULL,NULL,"372N9","48.77466","13","15.25","2003-03-02",NULL,NULL,NULL,NULL
"37","Ladakh","2","D","SSB","G","SC","1",1,1,1,NULL,NULL,NULL,NULL,"372G1",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"37","Ladakh","2","D","SSB","N","UR","9",1,1,1,NULL,NULL,NULL,NULL,"372N9","48.77466","13","15.25","2003-03-02",NULL,NULL,NULL,NULL
"37","Ladakh","2","E","ITBP","B","EWS","0",9,9,9,NULL,NULL,NULL,NULL,"372B0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"37","Ladakh","2","E","ITBP","B","SC","1",9,9,9,NULL,NULL,NULL,NULL,"372B1",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"37","Ladakh","2","E","ITBP","B","ST","2",5,5,5,NULL,NULL,NULL,NULL,"372B2","46.80131","22.25","4","2001-06-01",NULL,NULL,NULL,NULL
"37","Ladakh","2","E","ITBP","B","ESM","3",9,9,9,NULL,NULL,NULL,NULL,"372B3",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"37","Ladakh","2","E","ITBP","B","OBC","6",34,34,34,NULL,NULL,NULL,NULL,"372B6","45.05272","15.25","4","2006-02-02",NULL,NULL,NULL,NULL
"37","Ladakh","2","E","ITBP","B","UR","9",36,36,36,NULL,NULL,NULL,NULL,"372B9","49.34049","6.25","18.25","2005-12-03",NULL,NULL,NULL,NULL
"37","Ladakh","2","F","AR","G","UR","9",3,3,3,NULL,NULL,NULL,NULL,"372G9",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"37","Ladakh","2","F","AR","N","UR","9",1,1,1,NULL,NULL,NULL,NULL,"372N9","48.77466","13","15.25","2003-03-02",NULL,NULL,NULL,NULL
"39","Any Part of India","1","G","NCB","G","EWS","0",1,1,1,NULL,NULL,NULL,NULL,"391G0","142.6058","37.75","28.75","2006-07-03",NULL,NULL,NULL,NULL
"39","Any Part of India","1","G","NCB","G","ESM","3",1,1,1,NULL,NULL,NULL,NULL,"391G3",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"39","Any Part of India","1","G","NCB","G","OBC","6",4,4,4,NULL,NULL,NULL,NULL,"391G6","142.71019","37.75","31.25","2002-01-10",NULL,NULL,NULL,NULL
"39","Any Part of India","1","G","NCB","G","UR","9",6,6,6,NULL,NULL,NULL,NULL,"391G9","143.75341","37.75","28.75","2006-07-20",NULL,NULL,NULL,NULL
"39","Any Part of India","2","G","NCB","G","ST","2",1,1,1,NULL,NULL,NULL,NULL,"392G2","137.23612","35.5","24.5","2005-05-07",NULL,NULL,NULL,NULL
"39","Any Part of India","2","G","NCB","G","ESM","3",1,1,1,NULL,NULL,NULL,NULL,"392G3","103.09718","31.5","16.25","1984-12-26",NULL,NULL,NULL,NULL
"39","Any Part of India","2","G","NCB","G","OBC","6",5,5,5,NULL,NULL,NULL,NULL,"392G6","145.99092","37.75","28.75","2000-05-06",NULL,NULL,NULL,NULL
"39","Any Part of India","2","G","NCB","G","UR","9",5,5,5,NULL,NULL,NULL,NULL,"392G9","147.47214","40","22","2006-10-22",NULL,NULL,NULL,NULL
"39","Any Part of India","2","H","SSF","G","EWS","0",13,13,13,NULL,NULL,NULL,NULL,"392G0","144.69906","40","24.5","2003-12-10",NULL,NULL,NULL,NULL
"39","Any Part of India","2","H","SSF","G","SC","1",20,20,20,NULL,NULL,NULL,NULL,"392G1","138.82272","40","19.75","2005-01-07",NULL,NULL,NULL,NULL
"39","Any Part of India","2","H","SSF","G","ST","2",10,10,10,NULL,NULL,NULL,NULL,"392G2","137.23612","35.5","24.5","2005-05-07",NULL,NULL,NULL,NULL
"39","Any Part of India","2","H","SSF","G","ESM","3",13,13,13,NULL,NULL,NULL,NULL,"392G3","103.09718","31.5","16.25","1984-12-26",NULL,NULL,NULL,NULL
"39","Any Part of India","2","H","SSF","G","OBC","6",36,36,36,NULL,NULL,NULL,NULL,"392G6","145.99092","37.75","28.75","2000-05-06",NULL,NULL,NULL,NULL
"39","Any Part of India","2","H","SSF","G","UR","9",53,53,53,NULL,NULL,NULL,NULL,"392G9","147.47214","40","22","2006-10-22",NULL,NULL,NULL,NULL
"4","Assam","1","A","BSF","B","EWS","0",3,3,3,NULL,NULL,NULL,NULL,"41B0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"4","Assam","1","A","BSF","B","SC","1",2,2,2,NULL,NULL,NULL,NULL,"41B1","61.31931","24.25","6.25","1998-07-20",NULL,NULL,NULL,NULL
"4","Assam","1","A","BSF","B","ST","2",4,4,4,NULL,NULL,NULL,NULL,"41B2","66.07475","13","10.75","2000-08-15",NULL,NULL,NULL,NULL
"4","Assam","1","A","BSF","B","ESM","3",3,3,3,NULL,NULL,NULL,NULL,"41B3",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"4","Assam","1","A","BSF","B","OBC","6",9,9,9,NULL,NULL,NULL,NULL,"41B6","62.19119","19.75","10.75","1999-03-09",NULL,NULL,NULL,NULL
"4","Assam","1","A","BSF","B","UR","9",15,15,15,NULL,NULL,NULL,NULL,"41B9","64.08042","27","8.5","2003-07-31",NULL,NULL,NULL,NULL
"4","Assam","1","A","BSF","G","EWS","0",3,3,3,NULL,NULL,NULL,NULL,"41G0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"4","Assam","1","A","BSF","G","SC","1",2,2,2,NULL,NULL,NULL,NULL,"41G1","64.79393","22","4","2006-10-28",NULL,NULL,NULL,NULL
"4","Assam","1","A","BSF","G","ST","2",4,4,4,NULL,NULL,NULL,NULL,"41G2","67.15069","27","7.5","2003-11-08",NULL,NULL,NULL,NULL
"4","Assam","1","A","BSF","G","ESM","3",3,3,3,NULL,NULL,NULL,NULL,"41G3",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"4","Assam","1","A","BSF","G","OBC","6",8,8,8,NULL,NULL,NULL,NULL,"41G6","65.54592","27.25","8.75","2002-07-30",NULL,NULL,NULL,NULL
"4","Assam","1","A","BSF","G","UR","9",13,13,13,NULL,NULL,NULL,NULL,"41G9","66.6678","17.5","13","2006-01-31",NULL,NULL,NULL,NULL
"4","Assam","1","A","BSF","N","EWS","0",20,20,20,NULL,NULL,NULL,NULL,"41N0","42.64635","10.75","8.5","2005-01-02",NULL,NULL,NULL,NULL
"4","Assam","1","A","BSF","N","SC","1",14,14,14,NULL,NULL,NULL,NULL,"41N1","63.84551","22","10.75","1999-08-14",NULL,NULL,NULL,NULL
"4","Assam","1","A","BSF","N","ST","2",23,23,23,NULL,NULL,NULL,NULL,"41N2","67.9951","30","9","2000-01-03",NULL,NULL,NULL,NULL
"4","Assam","1","A","BSF","N","ESM","3",20,20,20,NULL,NULL,NULL,NULL,"41N3",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"4","Assam","1","A","BSF","N","OBC","6",53,53,53,NULL,NULL,NULL,NULL,"41N6","65.92348","29.25","11.75","2004-08-07",NULL,NULL,NULL,NULL
"4","Assam","1","A","BSF","N","UR","9",87,87,87,NULL,NULL,NULL,NULL,"41N9","67.09267","26.75","-0.25","2002-08-05",NULL,NULL,NULL,NULL
"4","Assam","1","B","CISF","B","EWS","0",2,2,2,NULL,NULL,NULL,NULL,"41B0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"4","Assam","1","B","CISF","B","SC","1",2,2,2,NULL,NULL,NULL,NULL,"41B1","61.31931","24.25","6.25","1998-07-20",NULL,NULL,NULL,NULL
"4","Assam","1","B","CISF","B","ST","2",3,3,3,NULL,NULL,NULL,NULL,"41B2","66.07475","13","10.75","2000-08-15",NULL,NULL,NULL,NULL
"4","Assam","1","B","CISF","B","ESM","3",2,2,2,NULL,NULL,NULL,NULL,"41B3",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"4","Assam","1","B","CISF","B","OBC","6",6,6,6,NULL,NULL,NULL,NULL,"41B6","62.19119","19.75","10.75","1999-03-09",NULL,NULL,NULL,NULL
"4","Assam","1","B","CISF","B","UR","9",11,11,11,NULL,NULL,NULL,NULL,"41B9","64.08042","27","8.5","2003-07-31",NULL,NULL,NULL,NULL
"4","Assam","1","B","CISF","G","EWS","0",2,2,2,NULL,NULL,NULL,NULL,"41G0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"4","Assam","1","B","CISF","G","SC","1",1,1,1,NULL,NULL,NULL,NULL,"41G1","64.79393","22","4","2006-10-28",NULL,NULL,NULL,NULL
"4","Assam","1","B","CISF","G","ST","2",3,3,3,NULL,NULL,NULL,NULL,"41G2","67.15069","27","7.5","2003-11-08",NULL,NULL,NULL,NULL
"4","Assam","1","B","CISF","G","ESM","3",2,2,2,NULL,NULL,NULL,NULL,"41G3",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"4","Assam","1","B","CISF","G","OBC","6",6,6,6,NULL,NULL,NULL,NULL,"41G6","65.54592","27.25","8.75","2002-07-30",NULL,NULL,NULL,NULL
"4","Assam","1","B","CISF","G","UR","9",9,9,9,NULL,NULL,NULL,NULL,"41G9","66.6678","17.5","13","2006-01-31",NULL,NULL,NULL,NULL
"4","Assam","1","B","CISF","N","EWS","0",14,14,14,NULL,NULL,NULL,NULL,"41N0","42.64635","10.75","8.5","2005-01-02",NULL,NULL,NULL,NULL
"4","Assam","1","B","CISF","N","SC","1",10,10,10,NULL,NULL,NULL,NULL,"41N1","63.84551","22","10.75","1999-08-14",NULL,NULL,NULL,NULL
"4","Assam","1","B","CISF","N","ST","2",16,16,16,NULL,NULL,NULL,NULL,"41N2","67.9951","30","9","2000-01-03",NULL,NULL,NULL,NULL
"4","Assam","1","B","CISF","N","ESM","3",14,14,14,NULL,NULL,NULL,NULL,"41N3",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"4","Assam","1","B","CISF","N","OBC","6",37,37,37,NULL,NULL,NULL,NULL,"41N6","65.92348","29.25","11.75","2004-08-07",NULL,NULL,NULL,NULL
"4","Assam","1","B","CISF","N","UR","9",61,61,61,NULL,NULL,NULL,NULL,"41N9","67.09267","26.75","-0.25","2002-08-05",NULL,NULL,NULL,NULL
"4","Assam","1","C","CRPF","B","EWS","0",1,1,1,NULL,NULL,NULL,NULL,"41B0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"4","Assam","1","C","CRPF","B","SC","1",1,1,1,NULL,NULL,NULL,NULL,"41B1","61.31931","24.25","6.25","1998-07-20",NULL,NULL,NULL,NULL
"4","Assam","1","C","CRPF","B","ST","2",1,1,1,NULL,NULL,NULL,NULL,"41B2","66.07475","13","10.75","2000-08-15",NULL,NULL,NULL,NULL
"4","Assam","1","C","CRPF","B","ESM","3",1,1,1,NULL,NULL,NULL,NULL,"41B3",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"4","Assam","1","C","CRPF","B","OBC","6",2,2,2,NULL,NULL,NULL,NULL,"41B6","62.19119","19.75","10.75","1999-03-09",NULL,NULL,NULL,NULL
"4","Assam","1","C","CRPF","B","UR","9",4,4,4,NULL,NULL,NULL,NULL,"41B9","64.08042","27","8.5","2003-07-31",NULL,NULL,NULL,NULL
"4","Assam","1","C","CRPF","G","EWS","0",1,1,1,NULL,NULL,NULL,NULL,"41G0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"4","Assam","1","C","CRPF","G","ST","2",1,1,1,NULL,NULL,NULL,NULL,"41G2","67.15069","27","7.5","2003-11-08",NULL,NULL,NULL,NULL
"4","Assam","1","C","CRPF","G","ESM","3",1,1,1,NULL,NULL,NULL,NULL,"41G3",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"4","Assam","1","C","CRPF","G","OBC","6",2,2,2,NULL,NULL,NULL,NULL,"41G6","65.54592","27.25","8.75","2002-07-30",NULL,NULL,NULL,NULL
"4","Assam","1","C","CRPF","G","UR","9",3,3,3,NULL,NULL,NULL,NULL,"41G9","66.6678","17.5","13","2006-01-31",NULL,NULL,NULL,NULL
"4","Assam","1","C","CRPF","N","EWS","0",5,5,5,NULL,NULL,NULL,NULL,"41N0","42.64635","10.75","8.5","2005-01-02",NULL,NULL,NULL,NULL
"4","Assam","1","C","CRPF","N","SC","1",3,3,3,NULL,NULL,NULL,NULL,"41N1","63.84551","22","10.75","1999-08-14",NULL,NULL,NULL,NULL
"4","Assam","1","C","CRPF","N","ST","2",6,6,6,NULL,NULL,NULL,NULL,"41N2","67.9951","30","9","2000-01-03",NULL,NULL,NULL,NULL
"4","Assam","1","C","CRPF","N","ESM","3",5,5,5,NULL,NULL,NULL,NULL,"41N3",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"4","Assam","1","C","CRPF","N","OBC","6",13,13,13,NULL,NULL,NULL,NULL,"41N6","65.92348","29.25","11.75","2004-08-07",NULL,NULL,NULL,NULL
"4","Assam","1","C","CRPF","N","UR","9",21,21,21,NULL,NULL,NULL,NULL,"41N9","67.09267","26.75","-0.25","2002-08-05",NULL,NULL,NULL,NULL
"4","Assam","1","E","ITBP","G","EWS","0",1,1,1,NULL,NULL,NULL,NULL,"41G0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"4","Assam","1","E","ITBP","G","ST","2",1,1,1,NULL,NULL,NULL,NULL,"41G2","67.15069","27","7.5","2003-11-08",NULL,NULL,NULL,NULL
"4","Assam","1","E","ITBP","G","ESM","3",1,1,1,NULL,NULL,NULL,NULL,"41G3",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"4","Assam","1","E","ITBP","G","OBC","6",2,2,2,NULL,NULL,NULL,NULL,"41G6","65.54592","27.25","8.75","2002-07-30",NULL,NULL,NULL,NULL
"4","Assam","1","E","ITBP","G","UR","9",3,3,3,NULL,NULL,NULL,NULL,"41G9","66.6678","17.5","13","2006-01-31",NULL,NULL,NULL,NULL
"4","Assam","1","E","ITBP","N","EWS","0",4,4,4,NULL,NULL,NULL,NULL,"41N0","42.64635","10.75","8.5","2005-01-02",NULL,NULL,NULL,NULL
"4","Assam","1","E","ITBP","N","SC","1",3,3,3,NULL,NULL,NULL,NULL,"41N1","63.84551","22","10.75","1999-08-14",NULL,NULL,NULL,NULL
"4","Assam","1","E","ITBP","N","ST","2",5,5,5,NULL,NULL,NULL,NULL,"41N2","67.9951","30","9","2000-01-03",NULL,NULL,NULL,NULL
"4","Assam","1","E","ITBP","N","ESM","3",4,4,4,NULL,NULL,NULL,NULL,"41N3",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"4","Assam","1","E","ITBP","N","OBC","6",11,11,11,NULL,NULL,NULL,NULL,"41N6","65.92348","29.25","11.75","2004-08-07",NULL,NULL,NULL,NULL
"4","Assam","1","E","ITBP","N","UR","9",17,17,17,NULL,NULL,NULL,NULL,"41N9","67.09267","26.75","-0.25","2002-08-05",NULL,NULL,NULL,NULL
"4","Assam","1","F","AR","G","UR","9",1,1,1,NULL,NULL,NULL,NULL,"41G9","66.6678","17.5","13","2006-01-31",NULL,NULL,NULL,NULL
"4","Assam","1","F","AR","N","EWS","0",1,1,1,NULL,NULL,NULL,NULL,"41N0","42.64635","10.75","8.5","2005-01-02",NULL,NULL,NULL,NULL
"4","Assam","1","F","AR","N","SC","1",1,1,1,NULL,NULL,NULL,NULL,"41N1","63.84551","22","10.75","1999-08-14",NULL,NULL,NULL,NULL
"4","Assam","1","F","AR","N","ST","2",1,1,1,NULL,NULL,NULL,NULL,"41N2","67.9951","30","9","2000-01-03",NULL,NULL,NULL,NULL
"4","Assam","1","F","AR","N","ESM","3",1,1,1,NULL,NULL,NULL,NULL,"41N3",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"4","Assam","1","F","AR","N","OBC","6",2,2,2,NULL,NULL,NULL,NULL,"41N6","65.92348","29.25","11.75","2004-08-07",NULL,NULL,NULL,NULL
"4","Assam","1","F","AR","N","UR","9",4,4,4,NULL,NULL,NULL,NULL,"41N9","67.09267","26.75","-0.25","2002-08-05",NULL,NULL,NULL,NULL
"4","Assam","2","A","BSF","B","EWS","0",18,18,18,NULL,NULL,NULL,NULL,"42B0","93.01463","33.75","10.75","2004-06-05",NULL,NULL,NULL,NULL
"4","Assam","2","A","BSF","B","SC","1",13,13,13,NULL,NULL,NULL,NULL,"42B1","58.57047","24.5","10.75","1997-01-02",NULL,NULL,NULL,NULL
"4","Assam","2","A","BSF","B","ST","2",22,22,22,NULL,NULL,NULL,NULL,"42B2","59.83515","10.75","13","1998-11-30",NULL,NULL,NULL,NULL
"4","Assam","2","A","BSF","B","ESM","3",18,18,18,NULL,NULL,NULL,NULL,"42B3",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"4","Assam","2","A","BSF","B","OBC","6",50,50,50,NULL,NULL,NULL,NULL,"42B6","54.72416","25.5","5.5","2004-01-01",NULL,NULL,NULL,NULL
"4","Assam","2","A","BSF","B","UR","9",81,81,81,NULL,NULL,NULL,NULL,"42B9","60.53075","16","18.25","2006-04-05",NULL,NULL,NULL,NULL
"4","Assam","2","A","BSF","G","EWS","0",17,17,17,NULL,NULL,NULL,NULL,"42G0","93.02184","31","6.25","2003-07-07",NULL,NULL,NULL,NULL
"4","Assam","2","A","BSF","G","SC","1",12,12,12,NULL,NULL,NULL,NULL,"42G1","60.56944","13","8.5","1999-05-10",NULL,NULL,NULL,NULL
"4","Assam","2","A","BSF","G","ST","2",21,21,21,NULL,NULL,NULL,NULL,"42G2","62.89006","19.75","10.75","2005-08-28",NULL,NULL,NULL,NULL
"4","Assam","2","A","BSF","G","ESM","3",17,17,17,NULL,NULL,NULL,NULL,"42G3",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"4","Assam","2","A","BSF","G","OBC","6",46,46,46,NULL,NULL,NULL,NULL,"42G6","58.20016","20.25","15.25","2002-01-01",NULL,NULL,NULL,NULL
"4","Assam","2","A","BSF","G","UR","9",75,75,75,NULL,NULL,NULL,NULL,"42G9","65.53208","22.75","3.75","2006-02-06",NULL,NULL,NULL,NULL
"4","Assam","2","A","BSF","N","EWS","0",111,111,111,NULL,NULL,NULL,NULL,"42N0","40.47737","22","2","2003-12-30",NULL,NULL,NULL,NULL
"4","Assam","2","A","BSF","N","SC","1",78,78,78,NULL,NULL,NULL,NULL,"42N1","61.50163","13","8.5","1999-05-22",NULL,NULL,NULL,NULL
"4","Assam","2","A","BSF","N","ST","2",134,134,134,NULL,NULL,NULL,NULL,"42N2","63.93746","31","13","2004-01-17",NULL,NULL,NULL,NULL
"4","Assam","2","A","BSF","N","ESM","3",111,111,111,NULL,NULL,NULL,NULL,"42N3","39.34432","8.5","8.5","1976-05-07",NULL,NULL,NULL,NULL
"4","Assam","2","A","BSF","N","OBC","6",301,301,301,NULL,NULL,NULL,NULL,"42N6","59.25739","22.25","10.75","2000-07-26",NULL,NULL,NULL,NULL
"4","Assam","2","A","BSF","N","UR","9",490,490,490,NULL,NULL,NULL,NULL,"42N9","68.95066","33.25","4","2002-08-02",NULL,NULL,NULL,NULL
